English,Manx,Notes
"     Alice began to feel very uneasy: to be sure, she had not as yet had any dispute with the Queen, but she knew that it might happen any minute, “and then,” thought she, “what would become of me? They’re dreadfully fond of beheading people here; the great wonder is, that there’s any one left alive!”","     Va imnea mooar cheet er Ealish: son shickyrys, cha row ee er duittym magh lesh y Venrein foast, agh va fys eck dy noddagh eh taghyrt ec traa erbee, “as eisht,” smooinee ish, “cre’n erree harragh orrym? T'ad feer ghraihagh er giarrey ny king jeh sleih ayns shoh: t’eh ny yindys mooar dy vel peiagh erbee faagit bio!”",
"     She was looking about for some way of escape, and wondering whether she could get away without being seen, when she noticed a curious appearance in the air: it puzzled her very much at first, but, after watching it a minute or two, she made it out to be a grin, and she said to herself “It’s the Cheshire Cat: now I shall have somebody to talk to.”","     V'ee shirrey aght ennagh dy scapail, as sheiltyn beagh ee abyl gimmeeaght magh ass gyn ve fakinit, tra hug ee my ner red ennagh quaagh syn aer: v’eh cur urree ve boirit hoshiaght, agh erreish jee v’er yeeaghyn er son minnid ny ghaa, honnick ee dy nee gyrn v'ayn, as dooyrt ee ree hene “She yn Kayt-Cheshire t’ayn: nish bee peiagh ennagh aym dy haggloo rish.”",
"      “How are you getting on?” said the Cat, as soon as there was mouth enough for it to speak with.",      “Kys t’ou?” dooyrt y Kayt cho leah’s va beeal dy liooar ayn dy loayrt lesh. ,
,,
"     Alice waited till the eyes appeared, and then nodded. ","     Duirree Ealish gys haink ny sooillyn rish, as eisht snog ee. ",
"“It’s no use speaking to it,” she thought, “till its ears have come, or at least one of them.”","“Cha nel eh feeu dy loayrt rish,” smooinee ish, “derrey vees ny cleayshyn echey er jeet, ny nane jeu er y chooid sloo.”",
"In another minute the whole head appeared, and then Alice put down her flamingo, and began an account of the game, feeling very glad she had someone to listen to her.","Ayns minnid elley, va'n slane chione er jeet rish, as eisht hug Ealish sheese e lossyrane, as ghow ee toshiaght dy insh mychione y gamman as ish feer wooiagh dy row peiagh ayn dy eaishtagh ree.",
"The Cat seemed to think that there was enough of it now in sight, and no more of it appeared.","V'eh jeeaghyn dy row y Kayt smooinaghtyn dy row dy liooar jeh ayns shilley nish, as cha daink ny smoo jeh rish. ",
"      “I don’t think they play at all fairly,” Alice began, in rather a complaining tone, “and they all quarrel so dreadfully one can’t hear oneself speak —and they don’t seem to have any rules in particular; at least, if there are, nobody attends to them —and you’ve no idea how confusing it is all the things being alive; for instance, there’s the arch I’ve got to go through next walking about at the other end of the ground — and I should have croqueted the Queen’s hedgehog just now, only it ran away when it saw mine coming!”","      “Cha nel mee smooinaghtyn dy vel ad cloie dy cairal noadyr,” ghow Ealish toshiaght, beggan goll rish accanagh, “as t’ad ooilley jannoo arganys cho agglagh as nagh vod oo clashtyn oo hene loayrt - as cha nel eh jeeaghyn dy vel reillyn erbee oc: er y chooid sloo, my ta reillyn oc, cha nel peiagh erbee cur geill erbee daue - as cha nod oo toiggal yn aght t’eh cur ort ve fud y cheilley, yn aght dy vel ny reddyn shen bio: myr sampleyr, yn aae shegin dou goll trooid y nah cheayrt, t'eh shooyl mygeayrt ec y chione elley jeh'n faaie - as lhisins er chroquetal arkan sonney y Venrein er y gherrit, agh roie eh ersooyl tra honnick eh dy row y fer ayms cheet!” ",
      “How do you like the Queen?” said the Cat in a low voice.,      “C’red t’ou coontey jeh’n Venrein?” dooyrt y Kayt ayns coraa injl. ,
"      “Not at all,” said Alice: “she’s so extremely —” Just then she noticed that the Queen was close behind her, listening: so she went on, “— likely to win, that it’s hardly worth while finishing the game.”","      “Cha mie lhiam ee,” dooyrt Ealish: “t’ee feer — “Kiart ec y traa shen, hug ee my ner dy row y Venrein feer faggys jee, cooyl eck as ish geaishtagh: myr shen, hie ee er “ — liklee dy chosney y varriaght, as cha nel eh feeu dy chur kione er y ghamman.” ",
,,
     The Queen smiled and passed on.,     Vong y Venrein as hie ee roee. ,
"      “Who are you talking to?” said the King, going up to Alice, and looking at the Cat’s head with great curiosity.","      “Quoi t'ou loayrt rish?"" dooyrt y Ree as eh cheet lesh Ealish as jeeaghyn seose er kione y Chayt feer pheeikearagh. ",
"      “It’s a friend of mine — a Cheshire Cat,” said Alice: “allow me to introduce it.”","      “She carrey lhiams t’ayn — Kayt-Cheshire,” dooyrt Ealish: “lhig dou cur eh er enney diu.” ",
"      “I don’t like the look of it at all,” said the King: “however, it may kiss my hand if it likes.”","      “Cha mie lhiam e chummey noadyr,"" dooyrt y Ree: ""aghterbee, foddee eh my laue y phaagey, my s'mian lesh."" ",
"      “I’d rather not,” the Cat remarked.","      “Bare lhiam dyn shen y yannoo,” dooyrt y Kayt. ",
"      “Don’t be impertinent,” said the King, “and don’t look at me like that!” He got behind Alice as he spoke.","      “Ny bee mee-arrymagh,"" dooyrt y Ree, ""as ny jeeagh orrym myr shen!"" Hie eh cheu-heear jeh Ealish myr v'eh loayrt. ",
"      “A cat may look at a king,” said Alice. “I’ve read that in some book, but I don’t remember where.”","      “Foddee kayt jeeaghyn er ree,” dooyrt Ealish. “Ta mee er lhaih shen ayns lioar ennagh, agh cha gooin lhiam c’raad.” ",
"      “Well, it must be removed,” said the King very decidedly, and he called the Queen, who was passing at the moment, “My dear! I wish you would have this cat removed!”","      “Dy jarroo, shegin da ve scughit,” dooyrt y Ree lesh shickyrys mooar; as dyllee eh rish y Venrein va goll shaghey ec y traa shen, “Saillym dy derragh oo er peiagh ennagh y kayt shoh y scughey magh ass, veen!” ",
"     The Queen had only one way of settling all difficulties, great or small. “Off with his head!” she said, without even looking round.","     Cha row agh un aght ec y Venrein dy chiartaghey gagh doilleeid, mooar ny beg. “Ersooyl lesh e chione!” dooyrt ee fegooish jeeaghyn mygeayrt. ",
"      “I’ll fetch the executioner myself,” said the King eagerly, and he hurried off.","      “Verym lhiam y marrooder mish hene,” dooyrt y Ree dy jeean, as ersooyl lesh dy bieau. ",
"     Alice thought she might as well go back, and see how the game was going on, as she heard the Queen’s voice in the distance, screaming with passion.","     Heill Ealish dy beagh eh chammah jee goll erash as fakin cre’n aght va’n gamman goll er, er y fa dy geayll ee coraa y Venrein sy foddid as ish screeaghey dy h-eulyssagh.",
"She had already heard her sentence three of the players to be executed for having missed their turns, and she did not like the look of things at all, as the game was in such confusion that she never knew whether it was her turn or not. ","Hannah, v’ee er chlashtyn dy gheyr ee troor jeh ny cloiederyn gy baase son coayl nyn shayllyn, as cha bynney lhee yn aght va reddyn goll, er y fa dy row y gamman cho fud y cheilley as nagh row rieau fys eck row e shayll ayn ny dyn. ",
So she went in search of her hedgehog.,"Myr shen, hie ee dy hirrey lurg e h-arkan sonney. ",
"     The hedgehog was engaged in a fight with another hedgehog, which seemed to Alice an excellent opportunity for croqueting one of them with the other: ","     Va’n arkan sonney caggey rish arkan sonney elley, as va Ealish coontey shoh dy ve ny chaa feer vie dy chroquetal nane jeu marish y fer elley: ",
"the only difficulty was, that her flamingo was gone across to the other side of the garden, where Alice could see it trying in a helpless sort of way to fly up into a tree.","yn ynrican doilleeid, va shen dy row y lossyrane eck ersooyl gys y cheu elley jeh’n gharey, raad oddagh Ealish fakin eh as eh prowal er aght moal dy etlagh seose ayns billey. ",
"     By the time she had caught the flamingo and brought it back, the fight was over, and both the hedgehogs were out of sight: “but it doesn’t matter much,” thought Alice, “as all the arches are gone from this side of the ground.” ","     Tra v’ee er dayrtyn y lossyrane as er chur lhee eh erash, va'n caggey harrish, as va'n daa arkan sonney ass shilley: “agh s'cummey shen,” smooinee Ealish, “er y fa dy vel ooilley ny aaeghyn ersooyl veih’n cheu shoh jeh'n faaie.” ",
"     So she tucked it away under her arm, that it might not escape again, and went back for a little more conversation with her friend.","     Myr shen, hug ee eh fo'n aghlish eck er aght nagh dod eh scapail reesht, as hie ee erash dy ghoaill cowag veg elley marish e carrey. ",
"     When she got back to the Cheshire Cat, she was surprised to find quite a large crowd collected round it: there was a dispute going on between the executioner, the King, and the Queen, who were all talking at once, while all the rest were quite silent, and looked very uncomfortable.","     Tra hie ee erash gys y Chayt-Cheshire, va yindys urree tra hooar ee magh dy row chionnal mooar mygeayrt y mysh: va arganys goll er eddyr y varrooder, y Ree, as y Venrein, va ooilley taggloo ec yn un cheayrt, choud's va ny fir elley nyn dost dy bollagh as jeeaghyn feer vee-gherjoilagh. ",
"The moment Alice appeared, she was appealed to by all three to settle the question, and they repeated their arguments to her, though, as they all spoke at once, she found it very hard indeed to make out exactly what they said.","     Cho leah’s haink Ealish ree, ren y troor aghin jee y feysht y ’eaysley, as docklee ad nyn arganyssyn ree reesht, agh, er yn oyr dy loayr ad ooilley ec yn un cheayrt, v'eh feer doillee dy hoiggal dy kiart c’red v’ad gra. ",
,,
"     The executioner’s argument was, that you couldn’t cut off a head unless there was a body to cut it off from: that he had never had to do such a thing before, and he wasn’t going to begin at his time of life.","     Arganys y varrooder, va shen nagh noddagh oo giarrey kione veih corp mannagh row corp ayn dy yiarrey eh veih: nagh row rieau er jannoo y lheid roie, as nagh row eh kiarail goaill toshiaght ec yn eash echeysyn. ",
,,
"     The King’s argument was, that anything that had a head could be beheaded, and that you weren’t to talk nonsense.","     Arganys y Ree, va shen dy ghra dy noddagh oo giarrey kione veih red erbee as kione echey, as cha lhisagh oo loayrt boghtynid. ",
"     The Queen’s argument was, that if something wasn’t done about it in less than no time she’d have everybody executed, all round. ","     Arganys y Venrein, va shen dy ghra mannagh row red ennagh jeant my e chione ayns traa ny sloo na veg, veagh ee cur er dy chooilley pheiagh dy ve currit gy baase. ",
(It was this last remark that had made the whole party look so grave and anxious.),(She y raa s’jerree shoh hug er y clane cheshaght jeeaghyn cho fastagh as imneagh.),
Alice could think of nothing else to say but “It belongs to the Duchess: you’d better ask her about it.”,Cha dod Ealish smooinaght er red erbee elley dy ghra agh “S’lesh y Vendiuic eh: bare diu briaght jeeish my e chione.”,
"      “She’s in prison,” the Queen said to the executioner: “fetch her here.”","      “T’ee ayns pryssoon,” dooyrt y Venrein rish y varrooder: “cur lhiat ee gys shoh.” ",
And the executioner went off like an arrow.,As ersooyl lesh y varrooder goll rish side. ,
"     The Cat’s head began fading away the moment he was gone, and, by the time he had come back with the Duchess, it had entirely disappeared; so the King and the executioner ran wildly up and down looking for it, while the rest of the party went back to the game.","     Ghow kione y Chayt toshiaght dy 'ioghey ersooyl cho leah’s v’eh ersooyl, as, liorish y traa v’eh er jeet erash marish y Vendiuic, v’eh er skellal roish dy bollagh: myr shen, roie y Ree as y marrooder noon as noal dy keoi, dy hirrey, choud’s va’n chooid elley jeh'n çheshaght goll erash gys y gamman. ",
CHAPTER IX.,CABDYL 9 ,
The Mock Turtle’s Story,Skeeal y Far-Ligganagh Marrey ,
"      “You can’t think how glad I am to see you again, you dear old thing!” said the Duchess, as she tucked her arm affectionately into Alice’s, and they walked off together.","      “Cha nod oo toiggal cre cho bwooiagh as ta mee dy ’akin oo reesht, my henn charrey veen!” dooyrt y Vendiuic, myr v’ee cur e laue dy graihagh ayns uillin Ealish, as hooill ad ersooyl ry cheilley. ",
"     Alice was very glad to find her in such a pleasant temper, and thought to herself that perhaps it was only the pepper that had made her so savage when they met in the kitchen.","     Va Ealish feer wooiagh dy row ee ayns gien cho mie, as smooinee ish ree hene foddee dy nee yn pibbyr ny lomarcan va cur urree ve cho oaldey tra haink ad nyn guaiyl sy chamyr-aarlee. ",
"      “When I’m a Duchess,” she said to herself, (not in a very hopeful tone though), “I won’t have any pepper in my kitchen at all. ","      “Traa veeyms my Vendiuic,” dooyrt ee ree hene (agh cha nee ayns coraa feer treishteilagh) “cha bee pibbyr erbee sy chamyr-aarlee aym noadyr. ",
"Soup does very well without — Maybe it’s always pepper that makes people hot-tempered,” she went on, very much pleased at having found out a new kind of rule, “and vinegar that makes them sour — and camomile that makes them bitter — and — and barley-sugar and such things that make children sweet-tempered.","Ta awree jannoo feer vie n'egooish - Foddee she pibbyr ta kinjagh cur er sleih ve eulyssagh,” hie ee er, as ish jeant feer wooiagh dy row ee er ngeddyn sorch noa dy reill, “as feeyn geayr ta cur orroo ve geayr — as fennel ny moddee ta cur orroo ve sharroo — as — as shugyr oarn ta cur er paitchyn ve soccaragh. ",
