Manx,English,Notes,,,
"Va ny ferishyn, as ny drogh spyrrydyn, goaill aggle roish yiarn, as ayns yn voayl va’n lhiannoo faagit ny-lomarcan, va brod greesagh as yn chiouw currit tessen er yn chlean, dy yannoo caslys crosh. ","The fairies, and the bad spirits, were afraid of iron ; and in the place the child was left alone, the poker and the tongs were placed across the cradle, to make the sign of the cross. ",,,,
Va shoh pooar mooar.,This was a great power (protection).,,,,
"Cha row ny ferishyn son goll trooid ushtey, ny dy gholl harrish, eer yn sprieh sloo dy ushtey yinnagh jannoo. ","The fairies could not go through water, nor go over it : even the least sprinkle of water would do. ",,,,
Yinnagh fer fakin eisht yn ymmyd jeh ushtey casherick. ,One could therefore see the use of holy water. ,,,,
"V’eh ayns y toshiaght ymmyd jeant jeh, dy reayll ersooyl drogh spyrrydyn.","It was used at the beginning, to keep away bad spirits.",,,,
"Va feer vennick inneenyn aegey, as guillyn aegey, spreiht lesh ushtey, tra va’d goll thie voish daunsin, dy reayll ad veih drogh spyrrydyn.","Very often young girls, and young boys, were sprinkled with water, when they were going home from dancing, to keep them from bad spirits.",,,,
"Va biljyn tramman gaase mygeayrt thieyn, son dy reayll ersooyl drogh spyrrydyn. ","Elder trees were grown about houses, to keep away bad spirits. ",,,,
"Va ben obbee er lheh, as v’ee dy mennick goaill caslys mwaagh, as v’ee enmyssit “mwaagh tramman.”","There was a special witch, and she often took the form of a hare, and she was called the “elder hare.” ",,,,
"Oddagh ee ve goit, lesh lhiggey ass gun lesh meer argid ayn.","She could be taken, by letting off (firing) a gun with a piece of silver in it.",,,,
"Ta cooinaghtyn aym, tra va mee my lhiannoo, er shenn yen ny lhie cummal yn lhiabbee son shiaght bleaney. ","I remember, when I was a child, an old woman lying in bed for seven years. ",,,,
"Va sleih gra dy row ee lhiggit urree, son dy row ee buitch.","People said that she had been fired at (shot), because she was a witch.",,,,
"Skeabey yn joan jeh kione kiare raaidyn, as cur yn joan harrish dooinney, ny baagh, va smooinit dy ghoaill ersooyl yn drogh hooill.","Brushing the dust at the head of four (cross) ways, and putting the dust over man, or beast, was thought to take away the evil eye. ",,,,
"Ta mee er chlashtyn sleih gra mysh shenn yen voish Ballachrink, ren skeabey yn raad ec droghad Colby, as cur eh er yn dooinney eck, son dy row ee smooinaghtyn dy row drogh hooill er ve er.","I have heard people speak about an old woman from Ballachrink, who swept the road at Colby Bridge, and put it on her man, for she thought an evil eye had been on him. ",,,,
"V’ee cliaghtey goll sheese gys y droghad lesh skian yuiy, as skeabey yn joan ayns yn apyrn eck lesh yn skian.","She used to go down to the Bridge with a wing of a goose, and brush the dust into her apron with the wing.",,,,
"Ta mee er chlashtyn j eh shenn yen elley, ayns C..——. ","I have heard of another old woman, at C——. ",,,,
"Va’d smooinaghtyn dy row ee buitch, as lurg j’ee er ve ayns thie naboo, va’d skeabey ooilley yn voayl v’ee er ve ny hoie, lesh skian yuiy, as eisht ceau yn joan ass y thie. ","They were thinking that she was a witch, and after she had been in the house of a neighbour, they swept every place where she had been sitting, with the wing of a goose, and then threw the dust out of the house. ",,,,
Va shoh jeant dy reayll ad voish yn drogh hooill eck.,This was done to keep them from her evil eye.,,,,
"Ta drogh spyrryd fer ta imneagh dy yannoo olk, as te ny smessey tra ta sleih elley smooinaghtyn dy vel eh jargal dy yannoo eh.","A bad spirit is one anxious to do evil, and it is worse when other people think he is able to do it.",,,,
"T’ad shoh paart jeh ny reddyn ta ny buitchyn, ny mraane-obbee, jannoo ymmyd jeh:",These are some of the things wizards or witches made use of:,,,,
"Va cruint jeant er snaie olley, as eisht currit fo yn thoo, fo ny scraaghyn jeh’n thie.","Knots were made on woollen thread, and then put under the thatch, under the sods of the house. ",,,,
"Roish cur ad ayns shen, va paart jeh shirveish oanluckee lhaiht, tra v'ad kiangley ny cruint.","Before they put them there, a part of the burial service was read, when they were tying the knots.",,,,
"Cur lesh thie paart jeh’n arran Chreesteeagh, as jannoo brooillagh jeh, as yinnagh carage dhoo cheet as gee eh.","Bringing home some of the Sacramental bread, and making crumbs of it, and a black beetle would come and eat it.",,,,
"Va fuill as meinn corkey mastit ayns claare, as crouw chonnee currit harrish, as eisht cur yn chonney er aile, harragh yn vuitch, as cur yn aile ass.","Blood and oatmeal were mixed in a dish, and a bush of gorse put over it, and then putting (setting) the gorse on fire, the witch would come, and put out the fire.",,,,
"Veagh meer dy eill oanluckit, as goll mow, dy yannoo assee er dooinney, ny baagh.","A piece of flesh would be buried, and go rotten, (in order) to do harm to man, or beast.",,,,
"V’ad ny keayrtyn goaill cree jeh baagh, ny eean, as cur freenaghyn ayn, as eisht va’n chree goit, as losht, ny currit er yn ghreesagh. ","Sometimes they took the heart of an animal, or bird, and put pins in it, and then the heart was taken and burnt, or put on the ashes.",,,,
Va shen smooinit dy yannoo mooarane assee.,That was thought to do much harm.,,,,
"Va paart dy olt jeh oikari noa-ruggit currit ayns billey, as my veagh ny renaigyn currit lesh ersooyl liorish ushag chiaullee dy yarinoo yn edd, veagh yn lhiannoo fer kiaullee.","Some of the hair of a newly-born child was placed in a tree, and if the hairs were carried away by a singing bird to make her nest, the child would be a musician.",,,,
"Veagh meer dy yiarn currit fo yn edd guiy, ny fo’n edd kiark Frangagh, ny jeh eeari erbee elley, tra v’ad dy ghuir, dy lhiettal drogh hooill.","A piece of iron would be put under the nest of a goose, or under a turkey’s nest, or (the nest) of any other bird when they were hatching, to prevent the evil eye",,,,
"Oddagh eh y ve dy reayll ny hoohyn cheh, tra va’n eean jeh’n edd.","It might have been to keep the eggs warm, when the bird was off the nest.",,,,
"Cha row lhuss ny ghuiy dy ve currit lesh ayns y thie, choud’s va ny guoiee guirr. ",Daffodils * were not to be brought into the house as long as the geese were hatching. ,,,,
,"* Lit. "" goose-herb.""",,,,
Va’d smooinit nagh row ad cur lesh aigh vie.,They were thought not to bring good luck.,,,,
"Ein cheet ass ny hoohyn ec y Chaisht, ve smooinit nagh row eh aigh vie.",Chickens coming out of the eggs at Easter were thought not to be lucky.,,,,
"Va’n Vible, ny paart jeh’n eaddagh yn dooinney eck currit ayns y lhiabbee tra va ben goll dy lhie hoalley, dy reayll ersooyl drogh spyrrydyn. ","The Bible, or part of her husband’s clothes, was placed in the bed when a woman was going to be confined, to keep away bad spirits. ",,,,
"Va paart elley jeh'n eaddagh echey currit ayns y chlean, dy ghoaill kiarail jeh’n lhiannoo.","Another portion of his clothing was placed in the cradle, to take care of the child.",,,,
"Ve ymmyrchagh dy ee arran as caashey, ny dy iu red ennagh, son nagh jinnagh shiu goaill ersooyl aigh vie.","It was necessary to eat bread and cheese, or to drink something, that you would not take away good luck.",,,,
"Tra va lhiannoo ruggit, my v’eh guilley, v’eh currit ayns paart jeh eaddagh y dooinney, as my v’ee ‘neen, v’ee myrgeddin currit ayns paart jeh eaddagh y vummig, feer vennick ayns oanrey.","When the child was born, if it was a boy, he was put into some part of the man’s clothing, and if it was a girl, she was placed in some of the mother’s clothing, very often a petticoat.",,,,
Va’d smooinaghtyn dy row ruggyree as baaseyn dy mennIck taghyrt ec caghlaa tidey.,They thought that births and deaths frequently happened at the change of tide.,,,,
"Tra va dooinney ass e cheeayl, v’eh ny keayrtyn currit lesh magh ayns baatey, as va tedd currit mygeayrt yn wannal echey, as eisht v’eh tilgit magh ayns yn cheayn, as tayrnit geiyrt er yn vaatey, dy yeeaghyn darragh eh hug eh hene. ","When a man was out of his senses, he was sometimes carried out in a boat, and a rope was put about his neck, and then he was thrown out into the sea, and drawn after the boat, to see if he would come to himself. ",,,,
,,,,,
"Va’d smooinaghtyn sleih veagh agglit ass nyn geeayl, dy beagh ad agglit ayns nyn geeayl reesht.","They thought that people who would be frightened out of their senses, would be frightened into their senses again.",,,,
"Bollagh sleih ass nyn geeayl va freaylt ayns Cashtal Rushen, son nagh row boayl erbee arragh dy chur ad. ","People out of their wits were kept in Castle Rushen, for there was not any other place to put them in. ",,,,
"Va skeeal scruit ec dooinney va enmyssit Peacock, mychione dooinney va ass e cheeayl ec Ballakillowey, as shen va’n oyr dy row yn thie-coadey jeant ayns Mannin.","There was a story written by a man named Peacock, about a man who was out of his mind at Ballakillowey, and that was the reason that the asylum was made in the Isle of Man.",,,,
"Mannagh row aigh vie ec ny eeasteyryn, va crouw chonnee currit ayns aile, as currit lesh gys dy chooilIey ard jeh’n vaatey, dy gheddyn tea rish drogh spyrrydyn.","If there was not good luck at the fishermen, a bush of gorse would be put on fire, and carried to every part of the boat, to get done with (rid of) bad spirits.",,,,
"Veagh ny eeasteyryn cur dooinney gys Glion-y-Eiy, gys y fer-lhee buitch, dy gheddyn ny lossereeyn, as eisht dagh dooinney jeh’n cheshaght diu bine y pheesh jeh’n awree, as eisht va’n chooid elley jeh’n awree spreeit er ooilley yn snaie, as trooid y vaatey.","The fishermen would send a man to Glion-y-Eiy[7], to the witch-doctor, to get the herbs, and then each man of the crew drank a drop apiece of the boiling,* and then the remainder of the boiling was sprinkled on all the nets, and throughout the boat.",[7] Glen-y-Eiy] on the Orrisdale (Kirk Michael) loop road. Presumed to be derived from [Glen y ghuiy] ‘the goose glen’.,,,
,* I.e. the water in which the herbs had been boiled.,,,,
CABDIL XI,CHAPTER XI,,,,
KIAULLEEAGHT,MUSIC AND SINGING,,,,
"YN chied ghooinney, ta mee er chlashtyn jeh ren gynsagh kiaulleeaght ayns ayrnyn ayns Ellan Vannin, va Mainshter Harmer.","THE first man, of whom I have heard, who taught music in parts in the Isle of Man, was Master Harmer.",,,,
"V’eh gynsaghey ayns ny skeeraghyn mygeayrt Rumsaa, agh er lheh ayns Skeerey Vaghal. ","He taught in the parishes about Ramsey, but especially in the parish of Maughold.",,,,
"Ta feer veg dy chlashtyn my-e-chione, agh ta skeeal er ve inshit dy row eh ec shibbyr marish yn cheshaght-kiaullee, ec thie fer jeh ny eirinee yn skeerey, as ren ben y thie gra rish, soie ec kione y voayrd, tra ren yn sleih goll dy ghoaill toshiaght dy ee, ","There is very little to hear about him, but a story has been told that he was at a supper with the singing company (choir), at the house of one of the farmers of the parish, and the mistress of the house said to him, sitting at the head of the table, when the people were going (about) to begin to eat,",,,,
"“Benn rish yn chellagh kiark, Mainshter Harmer.”","“Touch (carve) the cock, Master Harmer,”",,,,
"Yn nah phyagh ta recortys jeh gynsaghey kiaulleeaght ayns ayrnyn, va Mainshter Shepherd.","The next person there is history (record) of teaching music in parts, was Master Shepherd. ",,,,
"Haink eh voish Cumberland, as ren eh gynsaghey sheshaghtyn-chiaullee ny killagh ayns Skeerey Vaghal, Skeerey Chreest ny Heyrey, Skeerey Pharick, as ta mee credjal dy row ayns caghlaaghyn skeeraghyn elley ayns Mannin.","He came from Cumberland, and he taught church choirs in the parish of Maughold, Kirk Christ Lezayre, Kirk Patrick, and I believe in different other parishes in the Isle of Man. ",,,,
"Ec kione ny bleeaney hoght cheead yeig as nuy, haink Shepherd yn chiaulleyder-psaum hoshiaght dys Skeerey Chreest Rushen, as ren yn chenn haggyrt mie gentreil ayns yn chiaulleeaght, lesh ooilley e chree as annym. ","At the end of the year eighteen hundred and nine Shepherd the psalm-singer came first to Kirk Christ Rushen, and the good old parson entered into the singing with all his heart and soul. ",,,,
"Hie Shepherd ersooyl, as haink eh reesht ayns yn vlein hoght cheead yeig as shey jeig, as ren eh gynsaghey sheshaght-chiaullee ny killagh ayns Skeerey Chreest Rushen, as ayns Skeerey Chairbre.","Shepherd went away, and he came again in the year eighteen hundred and sixteen, and he taught church choirs in Kirk Christ Rushen and in Kirk Arbory.",,,,
"Tra haink eh yn nah cheayrt, va’n chenn haggyrt, ennym echey Juan y Clague, er e lhiabbee baase, as ren Shepherd gynsaghey sheshaght-chiaullee ny killagh dy chiaulleeagh psaum oanluckee yn taggyrt : “My vea scadoo, ta sheese.” *","When he came the second time, the old parson, whose name was John Clague, was on his death-bed, and Shepherd taught the church choir to sing a funeral psalm for the parson:",,,,
,"“My life’s a shade, my days.” *",,,,
* Shoh yn chied ring,* This is the first verse,,,,
"“My yea scadoo, ta heese","“My life’s a shade, my days",,,,
"Gys baase dy siyragh roie,",Apace to death decline:,,,,
Yn Chiarn nee bioghey reesht,"My Lord is life, He’ll raise",,,,
Yn joan aym as yn oaie.,"My dust again, e’en mine.",,,,
Ayns maynrys vooar neems girree seose,"Sweet truth to me ! I shall arise,",,,,
As fakin my Haualtagh bee.”,And with these eyes my Saviour see.”,,,,
"Cha row yn arrane jeant son yn taggyrt, son v’eh er ve chiaulleeaght son yn chied ghooinney va ayns sheshaght-chiuallee ny killagh Skeerey Chairbre, tra hooar eh baase.","The tune was not made for the parson, for it had been sung for the first man in Kirk Arbory church choir, when he died. ",,,,
Va’n ennym echey Dick Juan yn Oe. ,His name was Dick John the Grandson. ,,,,
"Ta’n arrane ayms foayst, scruit liorish Shepherd ayns yn laue echey hene.","I have the tune yet, written by Shepherd in his own hand.",,,,
Va aght echey lesh hene dy ynsaghey she-shaghtin-chiaullee ny killagh. ,He had a way of his own to teach church choirs. ,,,,
"Ren eh cur er ooilley ny kiaulleyderyn “sol-fa” yn arrane daue hene, as cummal traa lesh yn arrane, lesh laue foshlit er yn chied woailley jeh’n var, ayns traa cadjin, as yn doarn jeighit er yn nah woailley.","He made all the singers “sol-fa” the tune for themselves, and keep time with the tune, with the open hand on the first beat of the bar, in common time, and the shut fist on the second beat.",,,,
"Ayns traa three bwoaillaghyn ayns y var, va’n laue currit sheese er cheu yn vair veg jeh’n laue, son yn chied woailley, er son yn nah woailley va baare ny meir currit sheese, as, er son yn trass woailley, va mwannal laue currit heese.","In time, three beats in the bar, the hand was put down on the little-finger side of the hand for the first beat, for the second beat the points of the fingers were put down, and for the third beat the wrist of the hand was put down.",,,,
Va gynsaghey echey ayns yn drane shoh:,His teaching was in this rhyme:,,,,
"Erskyn euish “mi” daa cheayrt “fa, sol, la” ","Above your "" mi "" twice "" fa, sol, la,"" ",,,,
